--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀ime_ms: 52259, curr_params.time_get_image: 48488, offset_y_cm from origin: -0.51, offset_x_cm for ac: -24.20, filterd_offset_x_cm: -24.20
send offset to actuator, current_time_ms: 75315, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.10, filterd_offset_x_cm: -2.10
send offset to actuator, current_time_ms: 75326, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.09, filterd_offset_x_cm: -2.10
send offset to actuator, current_time_ms: 75337, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.09, filterd_offset_x_cm: -2.09
send offset to actuator, current_time_ms: 75348, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.09, filterd_offset_x_cm: -2.09
send offset to actuator, current_time_ms: 75359, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.09, filterd_offset_x_cm: -2.09
send offset to actuator, current_time_ms: 75370, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.08, filterd_offset_x_cm: -2.09
send offset to actuator, current_time_ms: 75381, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.08, filterd_offset_x_cm: -2.09
send offset to actuator, current_time_ms: 75392, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.08, filterd_offset_x_cm: -2.08
send offset to actuator, current_time_ms: 75403, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.08, filterd_offset_x_cm: -2.08
send offset to actuator, current_time_ms: 75414, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.07, filterd_offset_x_cm: -2.08
send offset to actuator, current_time_ms: 75425, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.07, filterd_offset_x_cm: -2.08
